TimeDetected,TimeReset,UnitTitle,Remark,UnitTitleDestination
2017-09-03 21:21:01+00:00,,T01,External power ref.:2000kW,
2017-09-03 21:51:01+00:00,,T01,External power ref.:2000kW,
2017-09-03 22:21:00+00:00,,T01,External power ref.:2000kW,
2017-09-04 07:09:42+00:00,,T01,External power ref.:2000kW,
2017-09-04 07:23:22+00:00,,T01,External power ref.:2000kW,
2017-09-04 07:43:20+00:00,,T01,External power ref.:2000kW,
2017-09-04 08:09:06+00:00,,T01,External power ref.:2000kW,
2017-09-04 08:25:57+00:00,,T01,External power ref.:2000kW,
2017-09-04 08:47:32+00:00,,T01,External power ref.:2000kW,
2017-09-04 09:20:49+00:00,,T01,External power ref.:2000kW,
2017-09-04 09:51:12+00:00,,T01,External power ref.:2000kW,
2017-09-04 10:21:12+00:00,,T01,External power ref.:2000kW,
2017-09-04 10:51:12+00:00,,T01,External power ref.:2000kW,
2017-09-04 11:21:11+00:00,,T01,External power ref.:2000kW,
2017-09-04 11:51:11+00:00,,T01,External power ref.:2000kW,
2017-09-04 12:21:11+00:00,,T01,External power ref.:2000kW,
2017-09-04 12:51:11+00:00,,T01,External power ref.:2000kW,
2017-09-04 13:21:10+00:00,,T01,External power ref.:2000kW,
2017-09-04 13:51:10+00:00,,T01,External power ref.:2000kW,
2017-09-04 14:21:10+00:00,,T01,External power ref.:2000kW,
2017-09-04 14:51:10+00:00,,T01,External power ref.:2000kW,
2017-09-04 15:21:09+00:00,,T01,External power ref.:2000kW,
2017-09-04 15:51:09+00:00,,T01,External power ref.:2000kW,
2017-09-04 16:21:09+00:00,,T01,External power ref.:2000kW,
2017-09-04 16:51:08+00:00,,T01,External power ref.:2000kW,
2017-09-04 17:21:08+00:00,,T01,External power ref.:2000kW,
2017-09-04 17:51:08+00:00,,T01,External power ref.:2000kW,
2017-09-04 18:21:07+00:00,,T01,External power ref.:2000kW,
2017-09-04 18:51:07+00:00,,T01,External power ref.:2000kW,
2017-09-04 19:21:07+00:00,,T01,External power ref.:2000kW,
2017-09-04 19:51:06+00:00,,T01,External power ref.:2000kW,
2017-09-04 20:21:06+00:00,,T01,External power ref.:2000kW,
2017-09-04 20:51:06+00:00,,T01,External power ref.:2000kW,
2017-09-04 21:21:06+00:00,,T01,External power ref.:2000kW,
2017-09-04 21:51:06+00:00,,T01,External power ref.:2000kW,
2017-09-05 05:58:02+00:00,,T01,External power ref.:2000kW,
2017-09-05 06:28:02+00:00,,T01,External power ref.:2000kW,
2017-09-05 06:58:02+00:00,,T01,External power ref.:2000kW,
2017-09-05 07:32:36+00:00,,T01,External power ref.:2000kW,
2017-09-05 07:51:29+00:00,,T01,External power ref.:2000kW,
2017-09-05 08:21:29+00:00,,T01,External power ref.:2000kW,
2017-09-05 08:51:28+00:00,,T01,External power ref.:2000kW,
2017-09-05 09:21:28+00:00,,T01,External power ref.:2000kW,
2017-09-05 09:51:28+00:00,,T01,External power ref.:2000kW,
2017-09-05 10:21:28+00:00,,T01,External power ref.:2000kW,
2017-09-05 10:51:27+00:00,,T01,External power ref.:2000kW,
2017-09-05 11:21:27+00:00,,T01,External power ref.:2000kW,
2017-09-05 11:51:26+00:00,,T01,External power ref.:2000kW,
2017-09-05 12:21:26+00:00,,T01,External power ref.:2000kW,
2017-09-05 12:51:26+00:00,,T01,External power ref.:2000kW,
2017-09-05 13:21:26+00:00,,T01,External power ref.:2000kW,
2017-09-05 13:51:25+00:00,,T01,External power ref.:2000kW,
2017-09-05 14:21:25+00:00,,T01,External power ref.:2000kW,
2017-09-05 14:51:25+00:00,,T01,External power ref.:2000kW,
2017-09-05 15:21:25+00:00,,T01,External power ref.:2000kW,
2017-09-05 15:51:24+00:00,,T01,External power ref.:2000kW,
2017-09-05 16:21:24+00:00,,T01,External power ref.:2000kW,
2017-09-05 16:51:24+00:00,,T01,External power ref.:2000kW,
2017-09-05 17:21:24+00:00,,T01,External power ref.:2000kW,
2017-09-05 17:51:23+00:00,,T01,External power ref.:2000kW,
2017-09-05 18:21:23+00:00,,T01,External power ref.:2000kW,
2017-09-05 19:24:47+00:00,,T01,External power ref.:2000kW,
2017-09-05 19:54:47+00:00,,T01,External power ref.:2000kW,
2017-09-05 20:24:46+00:00,,T01,External power ref.:2000kW,
2017-09-05 20:54:46+00:00,,T01,External power ref.:2000kW,
2017-09-05 21:18:48+00:00,,T01,External power ref.:2000kW,
2017-09-05 21:48:47+00:00,,T01,External power ref.:2000kW,
2017-09-05 22:18:47+00:00,,T01,External power ref.:2000kW,
2017-09-05 22:40:56+00:00,,T01,External power ref.:2000kW,
2017-09-05 23:21:29+00:00,,T01,External power ref.:2000kW,
2017-09-05 23:51:29+00:00,,T01,External power ref.:2000kW,
2017-09-06 00:21:29+00:00,,T01,External power ref.:2000kW,
2017-09-06 00:51:28+00:00,,T01,External power ref.:2000kW,
2017-09-06 01:21:28+00:00,,T01,External power ref.:2000kW,
2017-09-06 01:51:28+00:00,,T01,External power ref.:2000kW,
2017-09-06 02:21:28+00:00,,T01,External power ref.:2000kW,
2017-09-06 02:51:27+00:00,,T01,External power ref.:2000kW,
2017-09-06 03:21:27+00:00,,T01,External power ref.:2000kW,
2017-09-06 03:51:27+00:00,,T01,External power ref.:2000kW,
2017-09-06 04:21:27+00:00,,T01,External power ref.:2000kW,
2017-09-06 04:51:26+00:00,,T01,External power ref.:2000kW,
2017-09-06 05:21:26+00:00,,T01,External power ref.:2000kW,
2017-09-06 05:51:25+00:00,,T01,External power ref.:2000kW,
2017-09-06 06:21:25+00:00,,T01,External power ref.:2000kW,
2017-09-06 06:51:25+00:00,,T01,External power ref.:2000kW,
2017-09-06 07:21:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 07:51:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 08:21:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 08:51:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 09:21:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 09:51:24+00:00,,T01,External power ref.:2000kW,
2017-09-06 10:21:23+00:00,,T01,External power ref.:2000kW,
2017-09-06 10:51:23+00:00,,T01,External power ref.:2000kW,
2017-09-06 11:21:23+00:00,,T01,External power ref.:2000kW,
2017-09-06 11:51:23+00:00,,T01,External power ref.:2000kW,
2017-09-06 12:21:22+00:00,,T01,External power ref.:2000kW,
2017-09-06 12:51:22+00:00,,T01,External power ref.:2000kW,
2017-09-06 13:21:22+00:00,,T01,External power ref.:2000kW,
2017-09-06 13:51:22+00:00,,T01,External power ref.:2000kW,
2017-09-06 14:21:21+00:00,,T01,External power ref.:2000kW,
2017-09-06 14:51:21+00:00,,T01,External power ref.:2000kW,
2017-09-06 15:21:20+00:00,,T01,External power ref.:2000kW,
2017-09-06 15:51:20+00:00,,T01,External power ref.:2000kW,
2017-09-06 16:21:20+00:00,,T01,External power ref.:2000kW,
2017-09-06 16:51:20+00:00,,T01,External power ref.:2000kW,
2017-09-06 17:21:19+00:00,,T01,External power ref.:2000kW,
2017-09-06 17:51:19+00:00,,T01,External power ref.:2000kW,
2017-09-06 18:21:19+00:00,,T01,External power ref.:2000kW,
2017-09-06 18:51:18+00:00,,T01,External power ref.:2000kW,
2017-09-06 19:21:18+00:00,,T01,External power ref.:2000kW,
2017-09-06 19:51:19+00:00,,T01,External power ref.:2000kW,
2017-09-06 21:15:55+00:00,,T01,External power ref.:2000kW,
2017-09-06 21:25:17+00:00,,T01,External power ref.:2000kW,
2017-09-06 21:55:17+00:00,,T01,External power ref.:2000kW,
2017-09-06 22:25:17+00:00,,T01,External power ref.:2000kW,
2017-09-06 22:55:17+00:00,,T01,External power ref.:2000kW,
2017-09-06 23:25:16+00:00,,T01,External power ref.:2000kW,
2017-09-06 23:55:16+00:00,,T01,External power ref.:2000kW,
2017-09-07 00:25:16+00:00,,T01,External power ref.:2000kW,
2017-09-07 00:55:16+00:00,,T01,External power ref.:2000kW,
2017-09-07 01:25:15+00:00,,T01,External power ref.:2000kW,
2017-09-07 01:55:15+00:00,,T01,External power ref.:2000kW,
2017-09-07 02:25:14+00:00,,T01,External power ref.:2000kW,
2017-09-07 02:55:14+00:00,,T01,External power ref.:2000kW,
2017-09-07 03:25:14+00:00,,T01,External power ref.:2000kW,
2017-09-07 03:55:14+00:00,,T01,External power ref.:2000kW,
2017-09-07 04:25:14+00:00,,T01,External power ref.:2000kW,
2017-09-07 04:55:13+00:00,,T01,External power ref.:2000kW,
2017-09-07 05:25:13+00:00,,T01,External power ref.:2000kW,
2017-09-07 05:55:13+00:00,,T01,External power ref.:2000kW,
2017-09-07 06:25:12+00:00,,T01,External power ref.:2000kW,
2017-09-07 06:55:12+00:00,,T01,External power ref.:2000kW,
2017-09-07 07:25:12+00:00,,T01,External power ref.:2000kW,
2017-09-07 07:55:12+00:00,,T01,External power ref.:2000kW,
2017-09-07 08:25:12+00:00,,T01,External power ref.:2000kW,
2017-09-07 08:55:11+00:00,,T01,External power ref.:2000kW,
2017-09-07 09:25:11+00:00,,T01,External power ref.:2000kW,
2017-09-07 09:55:11+00:00,,T01,External power ref.:2000kW,
2017-09-07 10:25:11+00:00,,T01,External power ref.:2000kW,
2017-09-07 10:55:10+00:00,,T01,External power ref.:2000kW,
2017-09-07 11:25:10+00:00,,T01,External power ref.:2000kW,
2017-09-07 11:55:10+00:00,,T01,External power ref.:2000kW,
2017-09-07 12:25:10+00:00,,T01,External power ref.:2000kW,
2017-09-07 12:55:09+00:00,,T01,External power ref.:2000kW,
2017-09-07 13:25:09+00:00,,T01,External power ref.:2000kW,
2017-09-07 13:55:09+00:00,,T01,External power ref.:2000kW,
2017-09-07 14:25:09+00:00,,T01,External power ref.:2000kW,
2017-09-07 14:55:09+00:00,,T01,External power ref.:2000kW,
2017-09-07 15:25:08+00:00,,T01,External power ref.:2000kW,
2017-09-07 15:55:08+00:00,,T01,External power ref.:2000kW,
2017-09-07 16:25:08+00:00,,T01,External power ref.:2000kW,
2017-09-07 16:55:08+00:00,,T01,External power ref.:2000kW,
2017-09-07 17:25:07+00:00,,T01,External power ref.:2000kW,
2017-09-07 17:55:07+00:00,,T01,External power ref.:2000kW,
2017-09-07 18:25:07+00:00,,T01,External power ref.:2000kW,
2017-09-07 18:55:06+00:00,,T01,External power ref.:2000kW,
2017-09-07 19:25:06+00:00,,T01,External power ref.:2000kW,
2017-09-07 19:55:05+00:00,,T01,External power ref.:2000kW,
2017-09-07 20:25:05+00:00,,T01,External power ref.:2000kW,
2017-09-07 20:55:05+00:00,,T01,External power ref.:2000kW,
2017-09-07 21:25:05+00:00,,T01,External power ref.:2000kW,
2017-09-07 21:55:04+00:00,,T01,External power ref.:2000kW,
2017-09-07 23:09:02+00:00,,T01,External power ref.:2000kW,
2017-09-08 00:16:50+00:00,,T01,External power ref.:2000kW,
2017-09-08 00:46:49+00:00,,T01,External power ref.:2000kW,
2017-09-08 01:16:49+00:00,,T01,External power ref.:2000kW,
2017-09-08 01:46:49+00:00,,T01,External power ref.:2000kW,
2017-09-08 02:11:42+00:00,,T01,External power ref.:2000kW,
2017-09-08 02:41:42+00:00,,T01,External power ref.:2000kW,
2017-09-08 03:11:41+00:00,,T01,External power ref.:2000kW,
2017-09-08 03:41:40+00:00,,T01,External power ref.:2000kW,
2017-09-08 04:11:40+00:00,,T01,External power ref.:2000kW,
2017-09-08 04:41:40+00:00,,T01,External power ref.:2000kW,
2017-09-08 05:11:40+00:00,,T01,External power ref.:2000kW,
2017-09-08 05:35:39+00:00,,T01,External power ref.:2000kW,
2017-09-08 06:05:39+00:00,,T01,External power ref.:2000kW,
2017-09-08 06:35:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 07:05:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 07:35:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 08:05:37+00:00,,T01,External power ref.:2000kW,
2017-09-08 08:35:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 09:05:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 09:35:37+00:00,,T01,External power ref.:2000kW,
2017-09-08 10:20:46+00:00,,T01,External power ref.:2000kW,
2017-09-08 10:50:45+00:00,,T01,External power ref.:2000kW,
2017-09-08 11:20:45+00:00,,T01,External power ref.:2000kW,
2017-09-08 11:35:43+00:00,,T01,External power ref.:2000kW,
2017-09-08 11:50:44+00:00,,T01,External power ref.:2000kW,
2017-09-08 12:22:39+00:00,,T01,External power ref.:2000kW,
2017-09-08 12:52:38+00:00,,T01,External power ref.:2000kW,
2017-09-08 13:21:34+00:00,,T01,External power ref.:2000kW,
2017-09-08 13:44:09+00:00,,T01,External power ref.:2000kW,
2017-09-08 14:06:45+00:00,,T01,External power ref.:2000kW,
2017-09-08 14:35:03+00:00,,T01,External power ref.:2000kW,
2017-09-08 14:50:16+00:00,,T01,External power ref.:2000kW,
2017-09-08 15:23:30+00:00,,T01,External power ref.:2000kW,
2017-09-08 15:53:29+00:00,,T01,External power ref.:2000kW,
2017-09-08 16:23:29+00:00,,T01,External power ref.:2000kW,
2017-09-08 16:53:29+00:00,,T01,External power ref.:2000kW,
2017-09-08 17:23:29+00:00,,T01,External power ref.:2000kW,
2017-09-08 17:53:28+00:00,,T01,External power ref.:2000kW,
2017-09-08 18:23:28+00:00,,T01,External power ref.:2000kW,
2017-09-08 18:53:28+00:00,,T01,External power ref.:2000kW,
2017-09-08 19:23:28+00:00,,T01,External power ref.:2000kW,
2017-09-08 19:53:28+00:00,,T01,External power ref.:2000kW,
2017-09-08 20:23:27+00:00,,T01,External power ref.:2000kW,
2017-09-08 20:41:43+00:00,,T01,External power ref.:2000kW,
2017-09-08 21:11:43+00:00,,T01,External power ref.:2000kW,
2017-09-08 21:41:42+00:00,,T01,External power ref.:2000kW,
2017-09-09 07:30:02+00:00,,T01,External power ref.:2000kW,
2017-09-09 08:00:02+00:00,,T01,External power ref.:2000kW,
2017-09-09 08:30:02+00:00,,T01,External power ref.:2000kW,
2017-09-09 10:20:21+00:00,,T01,External power ref.:2000kW,
2017-09-09 10:50:21+00:00,,T01,External power ref.:2000kW,
2017-09-09 11:20:21+00:00,,T01,External power ref.:2000kW,
2017-09-09 11:50:20+00:00,,T01,External power ref.:2000kW,
2017-09-09 12:20:20+00:00,,T01,External power ref.:2000kW,
2017-09-09 12:50:20+00:00,,T01,External power ref.:2000kW,
2017-09-09 13:20:20+00:00,,T01,External power ref.:2000kW,
2017-09-09 13:50:19+00:00,,T01,External power ref.:2000kW,
2017-09-09 14:20:19+00:00,,T01,External power ref.:2000kW,
2017-09-09 14:50:19+00:00,,T01,External power ref.:2000kW,
2017-09-09 15:20:19+00:00,,T01,External power ref.:2000kW,
2017-09-09 15:50:18+00:00,,T01,External power ref.:2000kW,
2017-09-09 16:20:18+00:00,,T01,External power ref.:2000kW,
2017-09-09 16:50:18+00:00,,T01,External power ref.:2000kW,
2017-09-09 17:20:18+00:00,,T01,External power ref.:2000kW,
2017-09-09 17:50:17+00:00,,T01,External power ref.:2000kW,
2017-09-09 18:20:17+00:00,,T01,External power ref.:2000kW,
2017-09-09 18:50:16+00:00,,T01,External power ref.:2000kW,
2017-09-09 19:20:16+00:00,,T01,External power ref.:2000kW,
2017-09-09 19:50:16+00:00,,T01,External power ref.:2000kW,
2017-09-09 20:20:16+00:00,,T01,External power ref.:2000kW,
2017-09-09 20:50:15+00:00,,T01,External power ref.:2000kW,
2017-09-09 21:20:15+00:00,,T01,External power ref.:2000kW,
2017-09-09 21:50:16+00:00,,T01,External power ref.:2000kW,
2017-09-09 22:20:15+00:00,,T01,External power ref.:2000kW,
2017-09-09 22:50:15+00:00,,T01,External power ref.:2000kW,
2017-09-09 23:20:15+00:00,,T01,External power ref.:2000kW,
2017-09-09 23:50:15+00:00,,T01,External power ref.:2000kW,
2017-09-10 00:20:14+00:00,,T01,External power ref.:2000kW,
2017-09-10 00:50:14+00:00,,T01,External power ref.:2000kW,
2017-09-10 01:20:14+00:00,,T01,External power ref.:2000kW,
2017-09-10 01:50:13+00:00,,T01,External power ref.:2000kW,
2017-09-10 02:20:13+00:00,,T01,External power ref.:2000kW,
2017-09-10 02:50:12+00:00,,T01,External power ref.:2000kW,
2017-09-10 03:20:12+00:00,,T01,External power ref.:2000kW,
2017-09-10 03:50:12+00:00,,T01,External power ref.:2000kW,
2017-09-10 04:20:12+00:00,,T01,External power ref.:2000kW,
2017-09-10 04:50:12+00:00,,T01,External power ref.:2000kW,
2017-09-10 05:20:11+00:00,,T01,External power ref.:2000kW,
2017-09-10 05:37:07+00:00,,T01,External power ref.:2000kW,
2017-09-10 06:07:07+00:00,,T01,External power ref.:2000kW,
2017-09-10 06:37:06+00:00,,T01,External power ref.:2000kW,
2017-09-10 07:07:06+00:00,,T01,External power ref.:2000kW,
2017-09-10 07:37:06+00:00,,T01,External power ref.:2000kW,
2017-09-10 08:07:06+00:00,,T01,External power ref.:2000kW,
2017-09-10 08:37:05+00:00,,T01,External power ref.:2000kW,
2017-09-10 09:07:05+00:00,,T01,External power ref.:2000kW,
2017-09-10 09:29:56+00:00,,T01,External power ref.:2000kW,
2017-09-10 13:03:32+00:00,,T01,External power ref.:2000kW,
2017-09-10 13:38:19+00:00,,T01,External power ref.:2000kW,
2017-09-10 13:49:45+00:00,,T01,External power ref.:2000kW,
2017-09-10 13:58:55+00:00,,T01,External power ref.:2000kW,
2017-09-10 14:28:55+00:00,,T01,External power ref.:2000kW,
2017-09-10 14:58:55+00:00,,T01,External power ref.:2000kW,
2017-09-10 15:28:55+00:00,,T01,External power ref.:2000kW,
2017-09-10 15:58:54+00:00,,T01,External power ref.:2000kW,
2017-09-10 16:28:54+00:00,,T01,External power ref.:2000kW,
2017-09-10 16:58:54+00:00,,T01,External power ref.:2000kW,
2017-09-10 17:28:54+00:00,,T01,External power ref.:2000kW,
2017-09-10 17:58:53+00:00,,T01,External power ref.:2000kW,
2017-09-10 18:28:53+00:00,,T01,External power ref.:2000kW,
2017-09-10 18:58:53+00:00,,T01,External power ref.:2000kW,
2017-09-10 19:28:53+00:00,,T01,External power ref.:2000kW,
2017-09-10 19:58:52+00:00,,T01,External power ref.:2000kW,
2017-09-10 20:28:52+00:00,,T01,External power ref.:2000kW,
2017-09-10 20:58:52+00:00,,T01,External power ref.:2000kW,
2017-09-10 21:28:52+00:00,,T01,External power ref.:2000kW,
2017-09-10 21:58:51+00:00,,T01,External power ref.:2000kW,
2017-09-11 07:52:43+00:00,,T01,External power ref.:2000kW,
2017-09-11 08:06:14+00:00,,T01,External power ref.:2000kW,
2017-09-11 08:29:38+00:00,,T01,External power ref.:2000kW,
2017-09-11 08:53:40+00:00,,T01,External power ref.:2000kW,
2017-09-11 09:11:05+00:00,,T01,External power ref.:2000kW,
2017-09-11 10:03:19+00:00,,T01,External power ref.:2000kW,
2017-09-11 10:19:11+00:00,,T01,External power ref.:2000kW,
2017-09-11 10:45:27+00:00,,T01,External power ref.:2000kW,
2017-09-11 12:49:10+00:00,,T01,External power ref.:2000kW,
2017-09-11 13:18:32+00:00,,T01,External power ref.:2000kW,
2017-09-11 14:04:29+00:00,,T01,External power ref.:2000kW,
2017-09-11 14:34:29+00:00,,T01,External power ref.:2000kW,
2017-09-11 15:04:28+00:00,,T01,External power ref.:2000kW,
2017-09-11 15:34:28+00:00,,T01,External power ref.:2000kW,
2017-09-11 16:04:28+00:00,,T01,External power ref.:2000kW,
2017-09-11 16:34:28+00:00,,T01,External power ref.:2000kW,
2017-09-11 17:04:27+00:00,,T01,External power ref.:2000kW,
2017-09-11 17:34:27+00:00,,T01,External power ref.:2000kW,
2017-09-11 18:04:27+00:00,,T01,External power ref.:2000kW,
2017-09-11 18:34:27+00:00,,T01,External power ref.:2000kW,
2017-09-11 19:04:26+00:00,,T01,External power ref.:2000kW,
2017-09-11 19:34:26+00:00,,T01,External power ref.:2000kW,
2017-09-11 20:04:26+00:00,,T01,External power ref.:2000kW,
2017-09-11 20:34:26+00:00,,T01,External power ref.:2000kW,
2017-09-11 21:04:26+00:00,,T01,External power ref.:2000kW,
2017-09-12 05:59:18+00:00,,T01,External power ref.:2000kW,
2017-09-12 06:29:17+00:00,,T01,External power ref.:2000kW,
2017-09-12 06:59:17+00:00,,T01,External power ref.:2000kW,
2017-09-12 07:29:17+00:00,,T01,External power ref.:2000kW,
2017-09-12 11:13:59+00:00,,T01,External power ref.:2000kW,
2017-09-12 11:43:59+00:00,,T01,External power ref.:2000kW,
2017-09-12 12:14:52+00:00,,T01,External power ref.:2000kW,
2017-09-12 12:44:52+00:00,,T01,External power ref.:2000kW,
2017-09-12 13:14:51+00:00,,T01,External power ref.:2000kW,
2017-09-12 13:44:51+00:00,,T01,External power ref.:2000kW,
2017-09-12 14:14:51+00:00,,T01,External power ref.:2000kW,
2017-09-12 14:44:51+00:00,,T01,External power ref.:2000kW,
2017-09-12 14:58:39+00:00,,T01,External power ref.:2000kW,
2017-09-12 15:28:39+00:00,,T01,External power ref.:2000kW,
2017-09-12 15:58:38+00:00,,T01,External power ref.:2000kW,
2017-09-12 16:28:38+00:00,,T01,External power ref.:2000kW,
2017-09-12 16:58:38+00:00,,T01,External power ref.:2000kW,
2017-09-12 17:28:38+00:00,,T01,External power ref.:2000kW,
2017-09-12 17:58:37+00:00,,T01,External power ref.:2000kW,
2017-09-12 18:28:37+00:00,,T01,External power ref.:2000kW,
2017-09-12 18:58:37+00:00,,T01,External power ref.:2000kW,
2017-09-12 19:28:37+00:00,,T01,External power ref.:2000kW,
2017-09-12 19:58:36+00:00,,T01,External power ref.:2000kW,
2017-09-12 20:28:36+00:00,,T01,External power ref.:2000kW,
2017-09-12 20:58:36+00:00,,T01,External power ref.:2000kW,
2017-09-12 21:28:36+00:00,,T01,External power ref.:2000kW,
2017-09-12 21:58:35+00:00,,T01,External power ref.:2000kW,
2017-09-12 23:12:32+00:00,,T01,External power ref.:2000kW,
2017-09-12 23:39:48+00:00,,T01,External power ref.:2000kW,
2017-09-13 00:09:47+00:00,,T01,External power ref.:2000kW,
2017-09-13 00:39:47+00:00,,T01,External power ref.:2000kW,
2017-09-13 01:09:47+00:00,,T01,External power ref.:2000kW,
2017-09-13 01:39:47+00:00,,T01,External power ref.:2000kW,
2017-09-13 02:09:46+00:00,,T01,External power ref.:2000kW,
2017-09-13 02:39:46+00:00,,T01,External power ref.:2000kW,
2017-09-13 03:09:46+00:00,,T01,External power ref.:2000kW,
2017-09-13 03:39:46+00:00,,T01,External power ref.:2000kW,
2017-09-13 04:09:45+00:00,,T01,External power ref.:2000kW,
2017-09-13 04:39:44+00:00,,T01,External power ref.:2000kW,
2017-09-13 05:09:44+00:00,,T01,External power ref.:2000kW,
2017-09-13 05:39:45+00:00,,T01,External power ref.:2000kW,
2017-09-13 06:09:44+00:00,,T01,External power ref.:2000kW,
2017-09-13 06:39:44+00:00,,T01,External power ref.:2000kW,
2017-09-13 07:09:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 07:39:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 08:09:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 08:39:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 09:09:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 09:39:43+00:00,,T01,External power ref.:2000kW,
2017-09-13 10:09:42+00:00,,T01,External power ref.:2000kW,
2017-09-13 10:39:42+00:00,,T01,External power ref.:2000kW,
2017-09-13 11:09:42+00:00,,T01,External power ref.:2000kW,
2017-09-13 11:39:42+00:00,,T01,External power ref.:2000kW,
2017-09-13 12:09:42+00:00,,T01,External power ref.:2000kW,
2017-09-13 12:39:41+00:00,,T01,External power ref.:2000kW,
2017-09-13 13:09:41+00:00,,T01,External power ref.:2000kW,
2017-09-13 13:39:40+00:00,,T01,External power ref.:2000kW,
2017-09-13 14:09:40+00:00,,T01,External power ref.:2000kW,
2017-09-13 14:39:40+00:00,,T01,External power ref.:2000kW,
2017-09-13 15:09:40+00:00,,T01,External power ref.:2000kW,
2017-09-13 15:39:40+00:00,,T01,External power ref.:2000kW,
2017-09-13 16:09:39+00:00,,T01,External power ref.:2000kW,
2017-09-13 16:39:39+00:00,,T01,External power ref.:2000kW,
2017-09-13 17:09:39+00:00,,T01,External power ref.:2000kW,
2017-09-13 17:39:39+00:00,,T01,External power ref.:2000kW,
2017-09-13 18:09:38+00:00,,T01,External power ref.:2000kW,
2017-09-13 18:39:38+00:00,,T01,External power ref.:2000kW,
2017-09-13 19:09:38+00:00,,T01,External power ref.:2000kW,
2017-09-13 19:39:38+00:00,,T01,External power ref.:2000kW,
2017-09-13 20:09:38+00:00,,T01,External power ref.:2000kW,
2017-09-13 20:39:37+00:00,,T01,External power ref.:2000kW,
2017-09-13 21:09:37+00:00,,T01,External power ref.:2000kW,
2017-09-13 21:39:37+00:00,,T01,External power ref.:2000kW,
2017-09-13 22:09:37+00:00,,T01,External power ref.:2000kW,
2017-09-13 22:39:36+00:00,,T01,External power ref.:2000kW,
2017-09-13 23:09:36+00:00,,T01,External power ref.:2000kW,
2017-09-13 23:39:36+00:00,,T01,External power ref.:2000kW,
2017-09-14 00:09:35+00:00,,T01,External power ref.:2000kW,
2017-09-14 00:39:35+00:00,,T01,External power ref.:2000kW,
2017-09-14 01:09:35+00:00,,T01,External power ref.:2000kW,
2017-09-14 01:39:35+00:00,,T01,External power ref.:2000kW,
2017-09-14 02:09:34+00:00,,T01,External power ref.:2000kW,
2017-09-14 12:20:39+00:00,,T01,External power ref.:2000kW,
2017-09-14 12:50:38+00:00,,T01,External power ref.:2000kW,
2017-09-14 13:20:38+00:00,,T01,External power ref.:2000kW,
2017-09-14 13:50:38+00:00,,T01,External power ref.:2000kW,
2017-09-14 14:20:38+00:00,,T01,External power ref.:2000kW,
2017-09-14 14:50:37+00:00,,T01,External power ref.:2000kW,
2017-09-14 14:58:11+00:00,,T01,External power ref.:2000kW,
2017-09-14 15:28:11+00:00,,T01,External power ref.:2000kW,
2017-09-14 15:58:11+00:00,,T01,External power ref.:2000kW,
2017-09-14 16:28:11+00:00,,T01,External power ref.:2000kW,
2017-09-14 16:58:10+00:00,,T01,External power ref.:2000kW,
2017-09-14 17:28:10+00:00,,T01,External power ref.:2000kW,
2017-09-14 17:58:10+00:00,,T01,External power ref.:2000kW,
2017-09-14 18:28:10+00:00,,T01,External power ref.:2000kW,
2017-09-14 18:47:54+00:00,,T01,External power ref.:2000kW,
2017-09-14 19:55:20+00:00,,T01,External power ref.:2000kW,
2017-09-14 20:05:42+00:00,,T01,External power ref.:2000kW,
2017-09-14 20:35:41+00:00,,T01,External power ref.:2000kW,
2017-09-14 21:05:41+00:00,,T01,External power ref.:2000kW,
2017-09-14 21:35:41+00:00,,T01,External power ref.:2000kW,
2017-09-14 22:05:41+00:00,,T01,External power ref.:2000kW,
2017-09-14 22:35:40+00:00,,T01,External power ref.:2000kW,
2017-09-14 23:05:40+00:00,,T01,External power ref.:2000kW,
2017-09-14 23:35:40+00:00,,T01,External power ref.:2000kW,
2017-09-15 07:41:43+00:00,,T01,External power ref.:2000kW,
2017-09-15 07:54:10+00:00,,T01,External power ref.:2000kW,
2017-09-15 08:24:10+00:00,,T01,External power ref.:2000kW,
2017-09-15 08:54:10+00:00,,T01,External power ref.:2000kW,
2017-09-15 09:24:10+00:00,,T01,External power ref.:2000kW,
2017-09-15 09:54:09+00:00,,T01,External power ref.:2000kW,
2017-09-15 10:24:09+00:00,,T01,External power ref.:2000kW,
2017-09-15 10:54:09+00:00,,T01,External power ref.:2000kW,
2017-09-15 11:24:09+00:00,,T01,External power ref.:2000kW,
2017-09-15 11:54:08+00:00,,T01,External power ref.:2000kW,
2017-09-15 12:24:07+00:00,,T01,External power ref.:2000kW,
2017-09-15 12:54:07+00:00,,T01,External power ref.:2000kW,
